time (UTC),Pressure_Bar,Temp_DegC_0,Temp_DegC_1,latitude,longitude,timeseries_id
2022-05-25 10:10:00+00:00,6.795,-0.3130000000000024,-0.31399999999999295,59.246,-170.423,POPS0025
2022-05-25 11:10:00+00:00,6.807,-0.3089999999999975,-0.3100000000000023,59.246,-170.423,POPS0025
2022-05-25 12:10:00+00:00,6.817,-0.30400000000000205,-0.3049999999999926,59.246,-170.423,POPS0025
2022-05-25 13:10:00+00:00,6.825,-0.30400000000000205,-0.3049999999999926,59.246,-170.423,POPS0025
2022-05-25 14:10:00+00:00,6.822,-0.31099999999999284,-0.3119999999999976,59.246,-170.423,POPS0025
2022-05-25 15:10:00+00:00,6.812,-0.3199999999999932,-0.32099999999999795,59.246,-170.423,POPS0025
2022-05-25 16:10:00+00:00,6.795,-0.3299999999999983,-0.33100000000000307,59.246,-170.423,POPS0025
2022-05-25 17:10:00+00:00,6.776,-0.33799999999999386,-0.33899999999999864,59.246,-170.423,POPS0025
2022-05-25 18:10:00+00:00,6.762,-0.340999999999994,-0.340999999999994,59.246,-170.423,POPS0025
2022-05-25 19:10:00+00:00,6.751,-0.33899999999999864,-0.3400000000000034,59.246,-170.423,POPS0025
2022-05-25 20:10:00+00:00,6.748,-0.3400000000000034,-0.340999999999994,59.246,-170.423,POPS0025
2022-05-25 21:10:00+00:00,6.755,-0.3400000000000034,-0.340999999999994,59.246,-170.423,POPS0025
2022-05-25 22:10:00+00:00,6.766,-0.3359999999999985,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-25 23:10:00+00:00,6.78,-0.33100000000000307,-0.33199999999999363,59.246,-170.423,POPS0025
2022-05-26 00:10:00+00:00,6.794,-0.3269999999999982,-0.3269999999999982,59.246,-170.423,POPS0025
2022-05-26 01:10:00+00:00,6.803,-0.3259999999999934,-0.3269999999999982,59.246,-170.423,POPS0025
2022-05-26 02:10:00+00:00,6.809,-0.3269999999999982,-0.3269999999999982,59.246,-170.423,POPS0025
2022-05-26 03:10:00+00:00,6.805,-0.3289999999999935,-0.3289999999999935,59.246,-170.423,POPS0025
